mooringFull	date	depth	temp	sal	sig	O2_conc	O2_sat	chl_sens	CO2	pH	AW_frac	PW_frac
F4-S-5	2022-03-10	261.880896	3.33595	34.91919	27.790513	295.587513	89.798409	NA	355.85	NA	0.798559	0.201441
F4-S-5	2022-03-10	265.345928	3.3266	34.908918	27.783239	296.078782	89.919573	NA	353.7	NA	0.786491	0.213509
F4-S-5	2022-03-10	268.675051	3.3307	34.902891	27.778059	295.96713	89.890002	NA	352.7	NA	0.779234	0.220766
F4-S-5	2022-03-10	269.7719	3.4054	34.909155	27.775834	295.118574	89.799494	NA	355.6	NA	0.785328	0.214672
F4-S-5	2022-03-10	269.419625	3.4401	34.913925	27.776271	294.89527	89.810591	NA	356	NA	0.790376	0.209624
F4-S-5	2022-03-10	268.582167	3.45145	34.914833	27.775879	294.761288	89.795267	NA	355.4	NA	0.791251	0.208749
F4-S-5	2022-03-10	265.8494	3.4436	34.913988	27.775951	294.649636	89.744002	NA	355.65	NA	0.790388	0.209612
F4-S-5	2022-03-10	265.718469	3.41795	34.912369	27.777164	294.582645	89.666607	NA	356.95	NA	0.788929	0.211071
F4-S-5	2022-03-10	266.817316	3.46885	34.91487	27.774185	294.537984	89.76548	NA	356.75	NA	0.790975	0.209025
F4-S-5	2022-03-10	265.112732	3.53695	34.919562	27.771229	294.470993	89.896907	NA	356.1	NA	0.795317	0.204683
F4-S-5	2022-03-10	264.096398	3.53665	34.920332	27.771865	294.515654	89.910558	NA	356.3	NA	0.796241	0.203759
F4-S-5	2022-03-10	266.543084	3.5294	34.919176	27.771678	294.560314	89.907232	NA	356.25	NA	0.794996	0.205004
F4-S-5	2022-03-10	267.362279	3.55855	34.920545	27.769894	294.537984	89.964793	NA	356.8	NA	0.796093	0.203907
F4-S-5	2022-03-10	263.871089	3.5139	34.915544	27.770271	294.694297	89.912235	NA	356.15	NA	0.790952	0.209048
F4-S-5	2022-03-11	259.497856	3.4814	34.91299	27.771415	294.761288	89.86073	NA	356.05	NA	0.788505	0.211495
F4-S-5	2022-03-11	255.577661	3.52635	34.918639	27.771474	294.470993	89.874605	NA	357.2	NA	0.794413	0.205587
F4-S-5	2022-03-11	254.38686	3.461	34.911736	27.772338	295.319548	89.985607	NA	355.05	NA	0.787385	0.212615
F4-S-5	2022-03-11	253.174306	3.41835	34.908004	27.773549	296.101112	90.128521	NA	352.85	NA	0.78372	0.21628
F4-S-5	2022-03-11	251.887139	3.44415	34.911692	27.773976	295.98946	90.153812	NA	352.55	NA	0.787641	0.212359
F4-S-5	2022-03-11	251.414763	3.43755	34.910926	27.774007	296.235094	90.213737	NA	352.3	NA	0.78685	0.21315
F4-S-5	2022-03-11	250.635537	3.44415	34.912346	27.77449	296.168103	90.208884	NA	352.9	NA	0.78842	0.21158
F4-S-5	2022-03-11	249.950687	3.43765	34.911998	27.774842	296.01179	90.146902	NA	353.55	NA	0.788125	0.211875
F4-S-5	2022-03-11	250.912242	3.39525	34.907049	27.775018	296.235094	90.118388	NA	353.95	NA	0.783006	0.216994
F4-S-5	2022-03-11	251.954339	3.42995	34.912742	27.776165	295.40887	89.946082	NA	356.95	NA	0.789153	0.210847
F4-S-5	2022-03-11	251.272456	3.50265	34.922305	27.776703	294.470993	89.82612	NA	358.05	NA	0.799215	0.200785
F4-S-5	2022-03-11	250.399348	3.57485	34.928448	27.774427	294.470993	89.987787	NA	357	NA	0.805211	0.194789
F4-S-5	2022-03-11	249.95711	3.72725	34.941514	27.769561	293.801081	90.123505	NA	358.2	NA	0.817987	0.182013
F4-S-5	2022-03-11	249.756003	3.8021	34.947535	27.766791	293.287482	90.133085	NA	358.1	NA	0.823789	0.176211
F4-S-5	2022-03-11	249.606778	3.74845	34.941393	27.76734	293.443794	90.060217	NA	357.8	NA	0.817454	0.182546
F4-S-5	2022-03-11	249.495106	3.70325	34.940251	27.771013	293.711759	90.043351	NA	357.95	NA	0.816921	0.183079
F4-S-5	2022-03-11	249.906709	3.75005	34.946454	27.771214	293.488455	90.080741	NA	357.65	NA	0.823455	0.176545
F4-S-5	2022-03-11	250.247159	3.7946	34.945659	27.766066	293.131169	90.067395	NA	358	NA	0.821691	0.178309
F4-S-5	2022-03-11	249.911157	3.77585	34.94155	27.764697	293.22049	90.051327	NA	358.2	NA	0.817138	0.182862
F4-S-5	2022-03-11	249.55193	3.7275	34.93723	27.766155	293.466125	90.018701	NA	357.1	NA	0.812878	0.187122
F4-S-5	2022-03-11	249.561319	3.61125	34.923095	27.766519	294.247689	89.995028	NA	356.4	NA	0.798165	0.201835
F4-S-5	2022-03-11	249.684355	3.5123	34.906868	27.763436	295.073914	90.020839	NA	355.4	NA	0.780644	0.219356
F4-S-5	2022-03-11	249.818756	3.47995	34.905186	27.765272	295.4312	90.057926	NA	354.05	NA	0.779232	0.220768
F4-S-5	2022-03-11	249.936357	3.48995	34.910642	27.768638	295.364209	90.063035	NA	354.25	NA	0.785551	0.214449
F4-S-5	2022-03-12	249.703132	3.4836	34.910772	27.769361	295.297218	90.028863	NA	354	NA	0.785822	0.214178
F4-S-5	2022-03-12	249.160585	3.40995	34.905719	27.772519	295.743826	90.000461	NA	353.05	NA	0.78115	0.21885
F4-S-5	2022-03-12	248.685732	3.38395	34.90437	27.77397	295.96713	90.010705	NA	353.15	NA	0.78002	0.21998
F4-S-5	2022-03-12	248.310197	3.41055	34.906694	27.773239	295.922469	90.056999	NA	353.3	NA	0.782302	0.217698
F4-S-5	2022-03-12	248.039416	3.43035	34.906998	27.771554	295.877808	90.086997	NA	352.85	NA	0.7823	0.2177
F4-S-5	2022-03-12	247.903038	3.4141	34.905922	27.772275	295.944799	90.071087	NA	352.6	NA	0.781317	0.218683
F4-S-5	2022-03-12	247.758259	3.4057	34.906353	27.773436	295.922469	90.046219	NA	352.1	NA	0.781984	0.218016
F4-S-5	2022-03-12	247.571479	3.47505	34.92034	27.777798	294.85061	89.880506	NA	355.5	NA	0.797379	0.202621
F4-S-5	2022-03-12	247.376792	3.54775	34.935282	27.78257	293.868072	89.749711	NA	359.45	NA	0.813851	0.186149
F4-S-5	2022-03-12	247.178647	3.43255	34.925551	27.786022	294.939931	89.817983	NA	357.7	NA	0.804368	0.195632
F4-S-5	2022-03-12	247.079327	2.9737	34.874794	27.788344	298.2225	89.767966	NA	350.95	NA	0.752298	0.247702
F4-S-5	2022-03-12	247.010149	2.61285	34.835028	27.789546	300.656514	89.678209	NA	345.9	NA	0.71153	0.28847
F4-S-5	2022-03-12	246.91083	2.58155	34.838864	27.795342	300.790496	89.651534	NA	345.35	NA	0.716675	0.283325
F4-S-5	2022-03-12	246.879205	2.5771	34.843946	27.799792	300.768166	89.638496	NA	345	NA	0.722812	0.277188
F4-S-5	2022-03-12	246.877229	2.6119	34.851139	27.802507	300.410879	89.61378	NA	345.3	NA	0.730745	0.269255
F4-S-5	2022-03-12	247.039797	2.6699	34.862053	27.806163	300.031263	89.636294	NA	346.35	NA	0.742686	0.257314
F4-S-5	2022-03-12	247.312556	2.5985	34.853481	27.805507	300.768166	89.691965	NA	345.6	NA	0.733781	0.266219
F4-S-5	2022-03-12	247.669316	2.5618	34.844446	27.801504	300.99147	89.671226	NA	344.9	NA	0.723688	0.276312
F4-S-5	2022-03-12	247.880802	2.66035	34.854966	27.80133	300.232236	89.67014	NA	346.1	NA	0.734417	0.265583
F4-S-5	2022-03-12	247.7716	2.86155	34.883155	27.805786	298.78076	89.697911	NA	349.3	NA	0.764318	0.235682
F4-S-5	2022-03-12	247.846213	3.0094	34.904566	27.809543	297.64191	89.696455	NA	351.5	NA	0.787119	0.212881
F4-S-5	2022-03-12	247.798283	2.84105	34.878798	27.804143	298.914743	89.689711	NA	349.1	NA	0.759501	0.240499
F4-S-5	2022-03-12	247.519595	2.68255	34.850779	27.796042	300.142915	89.689845	NA	346.55	NA	0.729021	0.270979
F4-S-5	2022-03-12	247.985062	2.828	34.871158	27.799249	298.914743	89.655987	NA	348.85	NA	0.750637	0.249363
F4-S-5	2022-03-13	248.739592	3.1203	34.905804	27.800087	296.52539	89.602308	NA	354.7	NA	0.786562	0.213438
F4-S-5	2022-03-13	248.640272	3.2592	34.916534	27.795663	295.96713	89.7459	NA	356.85	NA	0.796801	0.203199
F4-S-5	2022-03-13	248.470294	3.23475	34.915915	27.797496	296.994328	90.003314	NA	355.2	NA	0.796512	0.203488
F4-S-5	2022-03-13	248.88684	3.2542	34.910936	27.791669	296.57005	89.91378	NA	355.5	NA	0.790222	0.209778
F4-S-5	2022-03-13	250.032709	3.17725	34.890281	27.782415	296.54772	89.723761	NA	356	NA	0.767021	0.232979
F4-S-5	2022-03-13	251.604503	3.09185	34.878287	27.780934	296.971998	89.656898	NA	356.25	NA	0.754295	0.245705
F4-S-5	2022-03-13	253.564654	3.1679	34.889001	27.782361	295.96713	89.526579	NA	358.05	NA	0.765668	0.234332
F4-S-5	2022-03-13	255.735776	3.3621	34.914102	27.78376	294.582645	89.546937	NA	359.85	NA	0.792017	0.207983
F4-S-5	2022-03-13	256.470514	3.5557	34.933364	27.780303	293.711759	89.716535	NA	360.2	NA	0.81142	0.18858
F4-S-5	2022-03-13	257.062944	3.6084	34.934123	27.775693	293.667098	89.81797	NA	359.35	NA	0.811358	0.188642
F4-S-5	2022-03-13	257.627706	3.5767	34.92482	27.771428	294.069046	89.865395	NA	358.1	NA	0.800854	0.199146
F4-S-5	2022-03-13	258.113407	3.61605	34.922465	27.765614	294.046715	89.942513	NA	356.2	NA	0.797326	0.202674
F4-S-5	2022-03-13	258.290296	3.72425	34.932229	27.762561	293.488455	90.013692	NA	355.1	NA	0.806978	0.193022
F4-S-5	2022-03-13	256.658765	3.75905	34.938079	27.763691	293.242821	90.018269	NA	355	NA	0.81331	0.18669
F4-S-5	2022-03-13	255.619168	3.69285	34.932143	27.765618	293.622438	89.986715	NA	354.6	NA	0.807451	0.192549
F4-S-5	2022-03-13	255.11073	3.6687	34.928106	27.764843	293.75642	89.972648	NA	354.8	NA	0.803083	0.196917
F4-S-5	2022-03-13	254.214415	3.7754	34.939413	27.763049	293.131169	90.02065	NA	354.95	NA	0.814601	0.185399
F4-S-5	2022-03-13	253.393695	3.8324	34.945975	27.762478	292.818543	90.053127	NA	355.25	NA	0.821375	0.178625
F4-S-5	2022-03-13	253.077957	3.72915	34.932303	27.762035	293.577777	90.052218	NA	355.15	NA	0.806977	0.193023
F4-S-5	2022-03-13	252.769135	3.6645	34.921811	27.760238	294.29235	90.123798	NA	354.8	NA	0.79566	0.20434
F4-S-5	2022-03-13	252.45389	3.6859	34.925152	27.760754	293.957394	90.070161	NA	356.2	NA	0.799248	0.200752
F4-S-5	2022-03-13	253.077956	3.7518	34.936053	27.76275	293.242821	90.001524	NA	356.4	NA	0.811029	0.188971
F4-S-5	2022-03-13	253.656563	3.8479	34.946556	27.761352	292.818543	90.087133	NA	355.35	NA	0.821783	0.178217
F4-S-5	2022-03-13	253.444094	3.82585	34.943472	27.761146	292.930195	90.071486	NA	355.5	NA	0.818513	0.181487
F4-S-5	2022-03-14	252.555183	3.74955	34.936465	27.763332	293.354473	90.031374	NA	356.3	NA	0.811561	0.188439
F4-S-5	2022-03-14	252.038339	3.7421	34.93339	27.761637	293.354473	90.013181	NA	357.35	NA	0.808034	0.191966
F4-S-5	2022-03-14	251.200314	3.76745	34.936328	27.761404	293.064178	89.981341	NA	357.65	NA	0.811069	0.188931
F4-S-5	2022-03-14	250.160688	3.77265	34.939045	27.763032	292.907865	89.946639	NA	357.4	NA	0.814212	0.185788
F4-S-5	2022-03-14	250.022334	3.7577	34.932974	27.759711	293.086508	89.964877	NA	357.2	NA	0.807252	0.192748
F4-S-5	2022-03-14	249.783179	3.76095	34.932949	27.759359	293.17583	89.99939	NA	357.45	NA	0.807163	0.192837
F4-S-5	2022-03-14	249.808379	3.78595	34.938813	27.761492	292.952526	89.989141	NA	357.7	NA	0.813692	0.186308
F4-S-5	2022-03-14	250.289159	3.7708	34.936417	27.761126	293.19816	90.029933	NA	357.15	NA	0.811115	0.188885
F4-S-5	2022-03-14	250.596008	3.8062	34.938381	27.759073	293.064178	90.066881	NA	357	NA	0.812806	0.187194
F4-S-5	2022-03-14	251.041703	3.84605	34.940494	27.756697	292.729222	90.051937	NA	356.95	NA	0.814593	0.185407
F4-S-5	2022-03-14	252.070949	3.82645	34.934226	27.753722	292.885534	90.053037	NA	356.1	NA	0.807484	0.192516
F4-S-5	2022-03-14	253.162944	3.86795	34.93772	27.752241	292.595239	90.055901	NA	355.7	NA	0.810887	0.189113
F4-S-5	2022-03-14	253.20692	3.90195	34.942468	27.752533	292.416596	90.077981	NA	356.2	NA	0.815921	0.184079
F4-S-5	2022-03-14	252.442525	3.85655	34.935702	27.75181	292.907865	90.126171	NA	355.9	NA	0.808691	0.191309
F4-S-5	2022-03-14	251.568927	3.8208	34.931471	27.752102	293.19816	90.135089	NA	355.4	NA	0.804305	0.195695
F4-S-5	2022-03-14	250.905327	3.83335	34.933427	27.752369	292.930195	90.081365	NA	355.7	NA	0.806405	0.193595
F4-S-5	2022-03-14	250.409231	3.81925	34.93398	27.754244	292.930195	90.051169	NA	355.7	NA	0.807323	0.192677
F4-S-5	2022-03-14	250.354383	3.78655	34.932602	27.756488	293.19816	90.061596	NA	355.45	NA	0.806281	0.193719
F4-S-5	2022-03-14	250.888032	3.78	34.931825	27.75654	293.19816	90.046748	NA	356	NA	0.805475	0.194525
F4-S-5	2022-03-14	251.092104	3.81455	34.936487	27.756721	292.907865	90.035671	NA	356.7	NA	0.810396	0.189604
F4-S-5	2022-03-14	250.815397	3.88065	34.94386	27.755817	292.528248	90.06749	NA	356.5	NA	0.81797	0.18203
F4-S-5	2022-03-14	250.993774	3.88585	34.944399	27.755713	292.483587	90.065367	NA	356.3	NA	0.818516	0.181484
F4-S-5	2022-03-14	251.720621	3.86535	34.943238	27.756907	292.684561	90.08185	NA	355.8	NA	0.817509	0.182491
F4-S-5	2022-03-14	252.333326	3.82455	34.938873	27.757609	292.930195	90.065744	NA	355.9	NA	0.813056	0.186944
F4-S-5	2022-03-15	252.433631	3.79435	34.936438	27.758763	293.064178	90.03967	NA	356.8	NA	0.810708	0.189292
F4-S-5	2022-03-15	251.968174	3.83245	34.941321	27.758752	292.952526	90.091479	NA	356.4	NA	0.815828	0.184172
F4-S-5	2022-03-15	251.455775	3.85515	34.942485	27.757353	292.818543	90.100467	NA	355.9	NA	0.816799	0.183201
F4-S-5	2022-03-15	250.781302	3.8416	34.939604	27.756444	292.729222	90.041726	NA	356.45	NA	0.813615	0.186385
F4-S-5	2022-03-15	250.014922	3.86895	34.943528	27.756747	292.528248	90.042003	NA	356	NA	0.817788	0.182212
F4-S-5	2022-03-15	249.943769	3.9017	34.948746	27.757534	292.438926	90.089117	NA	355.35	NA	0.823406	0.176594
F4-S-5	2022-03-15	250.308924	3.8911	34.948925	27.758773	292.595239	90.114318	NA	355.4	NA	0.823814	0.176186
F4-S-5	2022-03-15	250.487302	3.8927	34.94966	27.759194	292.684561	90.145777	NA	354.9	NA	0.82466	0.17534
F4-S-5	2022-03-15	250.838126	3.90765	34.950448	27.758281	292.595239	90.1512	NA	355.35	NA	0.825325	0.174675
F4-S-5	2022-03-15	251.70135	3.9191	34.950276	27.756967	292.438926	90.12762	NA	356.3	NA	0.824909	0.175091
F4-S-5	2022-03-15	252.25822	3.91365	34.94964	27.757028	292.327274	90.080876	NA	355.85	NA	0.824252	0.175748
F4-S-5	2022-03-15	252.161374	3.8971	34.949463	27.758596	292.61757	90.134292	NA	354.7	NA	0.824344	0.175656
F4-S-5	2022-03-15	252.253773	3.88855	34.949591	27.759581	292.751552	90.15708	NA	354.05	NA	0.824654	0.175346
F4-S-5	2022-03-15	252.211773	3.887	34.949464	27.759639	292.595239	90.105494	NA	353.7	NA	0.824531	0.175469
F4-S-5	2022-03-15	251.760151	3.8913	34.949172	27.75896	292.61757	90.121578	NA	353.85	NA	0.824104	0.175896
F4-S-5	2022-03-15	251.340151	3.9139	34.949322	27.75674	292.371935	90.095069	NA	354.1	NA	0.823869	0.176131
F4-S-5	2022-03-15	250.901374	3.90905	34.945313	27.754045	292.260283	90.047509	NA	354.65	NA	0.819181	0.180819
F4-S-5	2022-03-15	250.334618	3.87505	34.940711	27.753887	292.550578	90.060159	NA	355.4	NA	0.81432	0.18568
F4-S-5	2022-03-15	249.793556	3.72335	34.920659	27.753249	294.136037	90.202365	NA	355.5	NA	0.793207	0.206793
F4-S-5	2022-03-15	249.856803	3.5065	34.891966	27.752095	296.436068	90.413053	NA	349.7	NA	0.762993	0.237007
F4-S-5	2022-03-15	250.202688	3.4065	34.881051	27.753195	297.597249	90.539846	NA	349.35	NA	0.751821	0.248179
F4-S-5	2022-03-15	250.688408	3.4517	34.88983	27.755769	296.949667	90.447611	NA	350.85	NA	0.761453	0.238547
F4-S-5	2022-03-15	251.766079	3.53025	34.902349	27.75808	295.900138	90.30883	NA	352.8	NA	0.77493	0.22507
F4-S-5	2022-03-15	253.380846	3.51095	34.901024	27.758932	295.877808	90.258594	NA	352.7	NA	0.773704	0.226296
F4-S-5	2022-03-16	256.22444	3.49515	34.905299	27.763917	295.341878	90.062997	NA	354.3	NA	0.779089	0.220911
F4-S-5	2022-03-16	259.708357	3.4724	34.914166	27.773234	294.738958	89.835073	NA	357.9	NA	0.790071	0.209929
F4-S-5	2022-03-16	261.995033	3.4377	34.920191	27.781452	294.716627	89.756325	NA	358.95	NA	0.797887	0.202113
F4-S-5	2022-03-16	262.818685	3.29965	34.911342	27.787628	295.475861	89.679053	NA	356.75	NA	0.789873	0.210127
F4-S-5	2022-03-16	264.098865	3.2172	34.903576	27.789399	295.654504	89.548071	NA	356.75	NA	0.782131	0.217869
F4-S-5	2022-03-16	266.673042	3.26095	34.908805	27.789446	296.369077	89.863625	NA	357	NA	0.787559	0.212441
F4-S-5	2022-03-16	267.551521	3.2775	34.91442	27.792348	297.865214	90.357576	NA	355.65	NA	0.793947	0.206053
F4-S-5	2022-03-16	265.841998	3.3459	34.925218	27.794378	296.771024	90.182916	NA	356.05	NA	0.805559	0.194441
F4-S-5	2022-03-16	269.777765	3.33925	34.922918	27.793206	295.810817	89.874718	NA	356.3	NA	0.802941	0.197059
F4-S-5	2022-03-16	286.946801	3.2045	34.904497	27.791451	296.592381	89.801529	NA	355.9	NA	0.783461	0.216539
F4-S-5	2022-03-16	308.251471	3.0574	34.889634	27.793527	297.619579	89.775968	NA	355.3	NA	0.768447	0.231553
F4-S-5	2022-03-16	327.136958	3.085	34.896637	27.796648	297.396275	89.770896	NA	355.75	NA	0.776285	0.223715
F4-S-5	2022-03-16	344.032903	3.16395	34.910841	27.800757	296.436068	89.661447	NA	356.8	NA	0.791764	0.208236
F4-S-5	2022-03-16	356.321693	3.1719	34.919624	27.807096	296.458398	89.689735	NA	356.75	NA	0.802083	0.197917
F4-S-5	2022-03-16	362.056437	3.19705	34.925323	27.809311	296.436068	89.740994	NA	356.55	NA	0.808413	0.191587
F4-S-5	2022-03-16	360.704752	3.06045	34.888668	27.792683	297.507927	89.739498	NA	355.4	NA	0.76724	0.23276
F4-S-5	2022-03-16	364.626831	2.8399	34.860085	27.790117	299.294359	89.772661	NA	353.65	NA	0.737225	0.262775
F4-S-5	2022-03-16	374.064057	2.4897	34.842607	27.806443	302.152651	89.833844	NA	350.75	NA	0.724045	0.275955
F4-S-5	2022-03-16	375.500601	2.4344	34.838403	27.807971	302.465276	89.802062	NA	350.45	NA	0.720049	0.279951
F4-S-5	2022-03-16	375.805284	2.58885	34.854957	27.808259	300.969139	89.713662	NA	354.25	NA	0.735717	0.264283
F4-S-5	2022-03-16	382.621804	2.7302	34.887745	27.821868	299.785628	89.691888	NA	356.5	NA	0.773023	0.226977
F4-S-5	2022-03-16	388.654538	2.87655	34.920039	27.834872	299.026395	89.810212	NA	356.9	NA	0.810305	0.189695
F4-S-5	2022-03-16	391.992513	2.75815	34.916138	27.842399	299.629315	89.727381	NA	356.8	NA	0.810476	0.189524
F4-S-5	2022-03-16	396.559912	2.62455	34.91518	27.853423	299.383681	89.357875	NA	357.35	NA	0.81539	0.18461
F4-S-5	2022-03-17	398.32465	2.5716	34.911383	27.855034	299.89728	89.391591	NA	357.55	NA	0.812652	0.187348
F4-S-5	2022-03-17	396.208364	2.45905	34.904248	27.858874	298.870082	88.83499	NA	360.75	NA	0.808116	0.191884
F4-S-5	2022-03-17	387.734484	2.399	34.903964	27.863775	298.244831	88.517444	NA	361.9	NA	0.810526	0.189474
F4-S-5	2022-03-17	372.54592	2.5308	34.910151	27.857412	298.914743	89.011726	NA	359.55	NA	0.812865	0.187135
F4-S-5	2022-03-17	354.193903	2.6152	34.912696	27.852043	299.048725	89.241758	NA	358.65	NA	0.812419	0.187581
F4-S-5	2022-03-17	333.182102	2.73075	34.920538	27.847978	298.825421	89.437377	NA	357.5	NA	0.817785	0.182215
F4-S-5	2022-03-17	313.389301	2.83445	34.927888	27.844515	298.512795	89.580068	NA	356.95	NA	0.823028	0.176972
F4-S-5	2022-03-17	300.650133	2.80115	34.920815	27.841767	299.004064	89.650971	NA	356	NA	0.814883	0.185117
F4-S-5	2022-03-17	297.279083	2.80575	34.915395	27.837001	298.959403	89.644485	NA	356.2	NA	0.807238	0.192762
F4-S-5	2022-03-17	300.156143	2.90765	34.920706	27.832058	298.2225	89.650806	NA	356.75	NA	0.80977	0.19023
F4-S-5	2022-03-17	304.114545	3.00705	34.921585	27.823679	298.624447	89.991089	NA	355.1	NA	0.807701	0.192299
F4-S-5	2022-03-17	300.783986	3.105	34.922459	27.815266	298.914743	90.29533	NA	353.75	NA	0.806688	0.193312
F4-S-5	2022-03-17	293.985991	3.14415	34.925017	27.813611	298.267161	90.188869	NA	354.6	NA	0.809018	0.190982
F4-S-5	2022-03-17	286.830999	3.2071	34.923754	27.806591	297.753562	90.172076	NA	354.85	NA	0.80636	0.19364
F4-S-5	2022-03-17	278.321138	3.29595	34.924214	27.798469	297.016658	90.145646	NA	354.8	NA	0.805279	0.194721
F4-S-5	2022-03-17	272.53967	3.3411	34.929017	27.797922	295.833147	89.889225	NA	355.9	NA	0.810174	0.189826
F4-S-5	2022-03-17	269.444327	3.3459	34.928349	27.796907	295.855478	89.906545	NA	356.65	NA	0.809291	0.190709
F4-S-5	2022-03-17	267.511993	3.3528	34.928415	27.796278	295.810817	89.908353	NA	357.95	NA	0.809242	0.190758
F4-S-5	2022-03-17	265.178442	3.33515	34.925682	27.795777	296.369077	90.037522	NA	357.85	NA	0.80631	0.19369
F4-S-5	2022-03-17	260.288403	3.276	34.917241	27.794698	298.267161	90.47913	NA	356	NA	0.797335	0.202665
F4-S-5	2022-03-17	255.707611	3.2656	34.916678	27.795214	298.445804	90.510715	NA	355.6	NA	0.796856	0.203144
F4-S-5	2022-03-17	255.219928	3.23845	34.912227	27.79424	298.378813	90.4275	NA	355.1	NA	0.79205	0.20795
F4-S-5	2022-03-17	257.077271	3.0959	34.89118	27.790803	299.093386	90.314056	NA	353.65	NA	0.769584	0.230416
F4-S-5	2022-03-17	258.804161	2.9148	34.871171	27.791578	300.008932	90.175659	NA	352.4	NA	0.749062	0.250938
F4-S-5	2022-03-18	259.499359	2.97125	34.876122	27.790311	299.584655	90.175691	NA	352.9	NA	0.753927	0.246073
F4-S-5	2022-03-18	259.438585	2.97895	34.878134	27.791223	299.31669	90.113697	NA	353.35	NA	0.756182	0.243818
F4-S-5	2022-03-18	257.905882	2.97925	34.879633	27.792382	299.517663	90.176294	NA	352.85	NA	0.757963	0.242037
F4-S-5	2022-03-18	255.299476	3.1805	34.896621	27.787236	298.401143	90.295396	NA	353.65	NA	0.774517	0.225483
F4-S-5	2022-03-18	252.402002	3.2769	34.909277	27.788208	296.860346	90.050062	NA	355.65	NA	0.78783	0.21217
F4-S-5	2022-03-18	249.671998	3.2902	34.914079	27.79075	296.279755	89.906833	NA	356.5	NA	0.793308	0.206692
F4-S-5	2022-03-18	248.057205	3.31755	34.914424	27.788387	296.480729	90.028252	NA	356.1	NA	0.793218	0.206782
F4-S-5	2022-03-18	247.578396	3.33895	34.912747	27.784991	296.123442	89.965567	NA	356.9	NA	0.790827	0.209173
F4-S-5	2022-03-18	247.56802	3.3506	34.912801	27.78391	295.364209	89.76033	NA	358.95	NA	0.790678	0.209322
F4-S-5	2022-03-18	247.820518	3.3385	34.91577	27.787443	295.252557	89.701944	NA	359.55	NA	0.794437	0.205563
F4-S-5	2022-03-18	248.70599	3.2362	34.910015	27.792617	296.503059	89.853107	NA	357.5	NA	0.789455	0.210545
F4-S-5	2022-03-18	250.423064	3.0121	34.888277	27.796158	298.468135	89.938888	NA	354.35	NA	0.767661	0.232339
F4-S-5	2022-03-18	252.720708	3.0412	34.897245	27.800579	298.110848	89.900392	NA	354.3	NA	0.777814	0.222186
F4-S-5	2022-03-18	255.656714	3.163	34.917385	27.805485	297.016658	89.852461	NA	355.7	NA	0.799579	0.200421
F4-S-5	2022-03-18	258.921257	3.0268	34.908838	27.811375	297.66424	89.742557	NA	355.1	NA	0.791891	0.208109
F4-S-5	2022-03-18	261.150628	2.99695	34.910329	27.815358	297.775892	89.711388	NA	354.7	NA	0.794215	0.205785
F4-S-5	2022-03-18	260.743492	3.0153	34.913283	27.816032	297.865214	89.780722	NA	354.2	NA	0.797399	0.202601
F4-S-5	2022-03-18	257.280831	3.0157	34.915903	27.818065	297.775892	89.756943	NA	354.55	NA	0.800513	0.199487
F4-S-5	2022-03-18	253.807265	3.0251	34.916334	27.817523	297.66424	89.744787	NA	354.85	NA	0.800854	0.199146
F4-S-5	2022-03-18	252.206337	2.97785	34.910436	27.817159	298.20017	89.798572	NA	353.85	NA	0.794693	0.205307
F4-S-5	2022-03-18	251.007114	2.94775	34.911022	27.820384	298.579787	89.84716	NA	353.25	NA	0.795942	0.204058
F4-S-5	2022-03-18	250.63702	2.94825	34.915505	27.823917	298.334152	89.777442	NA	354.1	NA	0.801276	0.198724
F4-S-5	2022-03-18	252.69254	2.946	34.919293	27.82716	297.932205	89.65384	NA	355.7	NA	0.806146	0.193854
F4-S-5	2022-03-18	256.66765	2.8874	34.916657	27.830404	298.289491	89.629886	NA	355.75	NA	0.805163	0.194837
F4-S-5	2022-03-19	260.125871	2.8075	34.911115	27.833221	298.803091	89.603935	NA	354.75	NA	0.801289	0.198711
F4-S-5	2022-03-19	260.879864	2.77325	34.909121	27.834705	298.914743	89.560493	NA	353.25	NA	0.800152	0.199848
F4-S-5	2022-03-19	258.645548	2.8155	34.911723	27.832971	298.602117	89.561856	NA	353.25	NA	0.80175	0.19825
F4-S-5	2022-03-19	255.014371	2.86965	34.914435	27.830245	298.289491	89.589663	NA	353.45	NA	0.802943	0.197057
F4-S-5	2022-03-19	251.194377	2.8865	34.914838	27.829016	298.110848	89.573878	NA	353.2	NA	0.80271	0.19729
F4-S-5	2022-03-19	248.545894	2.83455	34.910277	27.830032	298.066187	89.443495	NA	354.05	NA	0.798879	0.201121
F4-S-5	2022-03-19	247.644115	2.7593	34.903746	27.831577	297.842883	89.206948	NA	355.65	NA	0.793432	0.206568
F4-S-5	2022-03-19	247.457335	2.77995	34.904796	27.830565	297.68657	89.20621	NA	357	NA	0.79391	0.20609
F4-S-5	2022-03-19	247.894637	2.82485	34.907363	27.828597	297.820553	89.346606	NA	354.1	NA	0.795336	0.204664
F4-S-5	2022-03-19	249.00197	2.86875	34.912055	27.828383	297.10598	89.231301	NA	356.4	NA	0.799722	0.200278
F4-S-5	2022-03-19	251.299627	2.8591	34.915583	27.832084	296.480729	89.024631	NA	360.55	NA	0.805009	0.194991
F4-S-5	2022-03-19	253.493011	2.77495	34.913231	27.837785	296.413738	88.818719	NA	362.5	NA	0.805707	0.194293
