date	sample_id	PANGAEA_event	sample	type	gear	lat	lon	numeric_depth	depth_category	Watermass1	Watermass2	depth_or_watermass	sample_title	locus_tag	cycles	reads	clip_id	miseq_ID	seq_fwd	seq_rev	running_id	bottle_id	Niskin_id	PotentialTemperature	PracticalSalinity	InsituTemperature	PrDM	DepSM	Sbeox0_umol/L	Sbeox1_umol/L	FlECO-AFL	CO2_umol/L	CO2_umol/L_umolkg	NO3+NO2_c_mean	NO3+NO2_c_std	NO2_c_mean	NO2_c_std	SiOH4_c_mean	SiOH4_c_std	PO4_c_mean	PO4_c_std	NH4_c_mean	NH4_c_std	TDN_c_mean	TDN_c_std	TDP_c_mean	TDP_c_std	NO3+NO2_c_mean_umolkg	NO3+NO2_c_std_umolkg	NO2_c_mean_umolkg	NO2_c_std_umolkg	SiOH4_c_mean_umolkg	SiOH4_c_std_umolkg	PO4_c_mean_umolkg	PO4_c_std_umolkg	NH4_c_mean_umolkg	NH4_c_std_umolkg	TDN_c_mean_umolkg	TDN_c_std_umolkg	TDP_c_mean_umolkg	TDP_c_std_umolkg
2023-09-11	CTD_196	PS138_172-1	Transect_60E_01	seawater	CTD	89.751807	-2.193889	3000	3000	EBBW	NA	EBBW	PS138-172-1-CTD-3000-16S	16S	25	248647	PS138-172-1-CTD-3000-16S_clip	L9424	PS138-172-1-CTD-3000-16S_clip_R1_001.fastq.gz	PS138-172-1-CTD-3000-16S_clip_R2_001.fastq.gz	99	3	PS138_172-1-N3	-0.89306	34.93	-0.72125	3055.003	3000.454	288.09	289.65	-0.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-09-11	CTD_182	PS138_166-1	Ice_Station07	seawater	CTD	89.751807	-2.193889	4216.9	bottom+20	LHC	NA	LHC	PS138-168-01-CTD-4216-9-16S	16S	25	37038	PS138-168-01-CTD-4216-9-16S_clip	LMN22	PS138-168-01-CTD-4216-9-16S_clip_R1_001.fastq.gz	PS138-168-01-CTD-4216-9-16S_clip_R2_001.fastq.gz	92	4	PS138_166-1-N4	-0.30286	34.5	-0.29785	151.317	149.637	305.6	307.68	-0.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-09-11	CTD_184	PS138_166-1	Ice_Station07	seawater	CTD	89.751807	-2.193889	3000	3000	LHC	NA	LHC	PS138-168-01-CTD-3000-16S	16S	25	98146	PS138-168-01-CTD-3000-16S_clip	LMN22	PS138-168-01-CTD-3000-16S_clip_R1_001.fastq.gz	PS138-168-01-CTD-3000-16S_clip_R2_001.fastq.gz	93	6	PS138_166-1-N6	-1.2808	34.164	-1.2784	100.822	99.715	310.99	313.83	-0.0262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-09-11	CTD_174	PS138_166-1	Ice_Station07	seawater	CTD	89.771984	-1.940574	25	25	ML	PSW	ML	PS138-166-01-CTD-25-16S	16S	25	64509	PS138-166-01-CTD-25-16S_clip	LMN22	PS138-166-01-CTD-25-16S_clip_R1_001.fastq.gz	PS138-166-01-CTD-25-16S_clip_R2_001.fastq.gz	88	19	PS138_166-1-N19	-1.6032	31.153	-1.6029	25.113	24.841	384.73	388.24	0.3165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-09-11	CTD_192	PS138_166-1	Ice_Station07	seawater	CTD	89.751807	-2.193889	500	500	ML	PSW	ML	PS138-168-01-CTD-500-16S	16S	25	89002	PS138-168-01-CTD-500-16S_clip	L9424	PS138-168-01-CTD-500-16S_clip_R1_001.fastq.gz	PS138-168-01-CTD-500-16S_clip_R2_001.fastq.gz	97	19	PS138_166-1-N19	-1.6032	31.153	-1.6029	25.113	24.841	384.73	388.24	0.3165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-09-11	CTD_188	PS138_166-1	Ice_Station07	seawater	CTD	89.751807	-2.193889	1500	1500	UHC	NA	UHC	PS138-168-01-CTD-1500-16S	16S	25	146957	PS138-168-01-CTD-1500-16S_clip	LMN22	PS138-168-01-CTD-1500-16S_clip_R1_001.fastq.gz	PS138-168-01-CTD-1500-16S_clip_R2_001.fastq.gz	95	10	PS138_166-1-N10	-1.6095	32.543	-1.6087	50.74	50.189	332.09	338.51	0.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-09-09	CTD_429	PS138_216-1	Ice_Station09	seawater	OFOBS	85.442497	59.957885		vent-plume	NA	NA	vent-plume	PS138-216-1-OFOBS--16S	16S	25	112526	PS138-216-1-OFOBS-16S_clip	L95YW	PS138-216-1-OFOBS-16S_clip_R1_001.fastq.gz	PS138-216-1-OFOBS-16S_clip_R2_001.fastq.gz	217	NA	PS138_216-1-N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-09-08	ICE_62	PS138_213_Coring-001-009	Ice_Station09	ice core	ice_corer	85.46397	59.969562	NA	Ice-TS	NA	NA	Ice-TS	PS138-213-1-ICE-Ice-TS-16S	16S	25	90915	PS138-213-1-ICE-Ice-TS-16S_clip	L95YW	PS138-213-1-ICE-Ice-TS-16S_clip_R1_001.fastq.gz	PS138-213-1-ICE-Ice-TS-16S_clip_R2_001.fastq.gz	248	top section	PS138_Lena_37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.539	0.001	0.014	0	0.237	0	0.044	0.001	0.781	0.002	2.835	0.001	0.012	0.002														
2023-09-08	ICE_42	PS138_152_Coring-014	Ice_Station07	meltpond	hand_pump	89.935866	-15.222563	NA	MP	NA	NA	MP	PS138-152-1-ICE-MP-16S	16S	25	62626	PS138-152-1-ICE-MP-16S_clip	L95YW	PS138-152-1-ICE-MP-16S_clip_R1_001.fastq.gz	PS138-152-1-ICE-MP-16S_clip_R2_001.fastq.gz	238		PS138_Lena_28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.549	0.001	0.022	0.001	0.833	0	0.134	0.001	0.392	0	3.072	0.009	0.127	0.002														
2023-09-08	ICE_48	PS138_152_Coring-001-009	Ice_Station07	ice core	ice_corer	89.935866	-15.222563	NA	Ice-TS	NA	NA	Ice-TS	PS138-152-1-ICE-Ice-TS-16S	16S	25	105049	PS138-152-1-ICE-Ice-TS-16S_clip	L95YW	PS138-152-1-ICE-Ice-TS-16S_clip_R1_001.fastq.gz	PS138-152-1-ICE-Ice-TS-16S_clip_R2_001.fastq.gz	241	top section	PS138_Lena_30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	0.001	0.024	0	0.269	0.001	0.066	0.002	1.077	0	4.318	0.004	0.062	0.001														
2023-09-08	ICE_60	PS138_213_Coring-001-009	Ice_Station09	ice core	ice_corer	85.46397	59.969562	NA	Ice-BS	NA	NA	Ice-BS	PS138-213-1-ICE-Ice-BS-16S	16S	25	83731	PS138-213-1-ICE-Ice-BS-16S_clip	L95YW	PS138-213-1-ICE-Ice-BS-16S_clip_R1_001.fastq.gz	PS138-213-1-ICE-Ice-BS-16S_clip_R2_001.fastq.gz	247	bottom section	PS138_Lena_36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.745	0.004	0.026	0	0.625	0.39	0.087	0.004	1.299	0.002	4.655	0.003	0.087	0.001														
2023-09-08	ICE_44	PS138_152_Coring-013	Ice_Station07	under-ice water	hand_pump	89.935866	-15.222563	NA	UIW	NA	NA	UIW	PS138-152-1-ICE-UIW-16S	16S	25	95343	PS138-152-1-ICE-UIW-16S_clip	L95YW	PS138-152-1-ICE-UIW-16S_clip_R1_001.fastq.gz	PS138-152-1-ICE-UIW-16S_clip_R2_001.fastq.gz	239	1.5 m below ice	PS138_Lena_27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.003	0.027	0	3.901	0.002	0.427	0.001	1.008	0.004	7.268	0.032	0.467	0.001														
2023-09-08	CTD_426	PS138_222-1	Ice_Station09	seawater	CTD	85.436757	59.985549	10	10	ML	PSW	ML	PS138-218-1-CTD-10-16S	16S	25	226753	PS138-218-1-CTD-10-16S_clip	L95YW	PS138-218-1-CTD-10-16S_clip_R1_001.fastq.gz	PS138-218-1-CTD-10-16S_clip_R2_001.fastq.gz	215	21	PS138_222-1-N21	-1.7953	33.2	-1.7952	10.471	10.359	373.53	376.39	0.6495	385.9	375.642	1.602	0.005	0.028	0	0.88	0.001	0.195	0.001	0.163	0	5.623	0.001	0.264	0.001	1.565	0.005	0.027	0	0.86	0.001	0.19	0.001	0.159	0	5.493	0.001	0.258	0.001
2023-09-08	CTD_428	PS138_222-1	Ice_Station09	seawater	CTD	85.436757	59.985549	2	2	ML	PSW	ML	PS138-218-1-CTD-2-16S	16S	25	118890	PS138-218-1-CTD-2-16S_clip	L95YW	PS138-218-1-CTD-2-16S_clip_R1_001.fastq.gz	PS138-218-1-CTD-2-16S_clip_R2_001.fastq.gz	216	24	PS138_222-1-N24	-1.7888	33.199	-1.7887	2.365	2.339	373.72	376.44	0.5968	386.4	376.129	1.588	0.004	0.029	0.002	0.889	0.008	0.193	0.002	0.146	0.003	5.562	0.007	0.268	0	1.551	0.004	0.028	0.002	0.868	0.008	0.189	0.002	0.143	0.003	5.433	0.007	0.262	0
2023-09-08	ICE_58	PS138_213_Coring-013	Ice_Station09	under-ice water	hand_pump	85.46397	59.969562	NA	UIW	NA	NA	UIW	PS138-213-1-ICE-UIW-16S	16S	25	109120	PS138-213-1-ICE-UIW-16S_clip	L95YW	PS138-213-1-ICE-UIW-16S_clip_R1_001.fastq.gz	PS138-213-1-ICE-UIW-16S_clip_R2_001.fastq.gz	246		PS138_Lena_35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.156	0.006	0.044	0.002	0.871	0.008	0.214	0.001	1.001	0.009	7.479	0.046	0.276	0.004														
2023-09-08	ICE_46	PS138_152_Coring-001-009	Ice_Station07	ice core	ice_corer	89.935866	-15.222563	NA	Ice-BS	NA	NA	Ice-BS	PS138-152-1-ICE-Ice-BS-16S	16S	25	139565	PS138-152-1-ICE-Ice-BS-16S_clip	L95YW	PS138-152-1-ICE-Ice-BS-16S_clip_R1_001.fastq.gz	PS138-152-1-ICE-Ice-BS-16S_clip_R2_001.fastq.gz	240	bottom section	PS138_Lena_29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.787	0.001	0.047	0	0.494	0	0.143	0.001	1.859	0.007	14.365	0.009	0.147	0.001														
2023-09-08	CTD_422	PS138_222-1	Ice_Station09	seawater	CTD	85.436757	59.985549	50	50	PSW	LHC	PSW	PS138-218-1-CTD-50-16S	16S	25	127738	PS138-218-1-CTD-50-16S_clip	L95YW	PS138-218-1-CTD-50-16S_clip_R1_001.fastq.gz	PS138-218-1-CTD-50-16S_clip_R2_001.fastq.gz	213	12	PS138_222-1-N12	-1.7655	34.192	-1.7645	50.474	49.928	368.37	370.32	0.2312	376.9	366.587	4.074	0.005	0.092	0.001	1.512	0	0.348	0.001	-0.01	0.003	7.591	0.004	0.383	0.001	3.977	0.005	0.09	0.001	1.476	0	0.34	0.001	-0.01	0.003	7.41	0.004	0.374	0.001
2023-09-08	CTD_424	PS138_222-1	Ice_Station09	seawater	CTD	85.436757	59.985549		chl-max	ML	PSW	ML	PS138-218-1-CTD-chlmax-16S	16S	25	271043	PS138-218-1-CTD-chlmax-16S_clip	L95YW	PS138-218-1-CTD-chlmax-16S_clip_R1_001.fastq.gz	PS138-218-1-CTD-chlmax-16S_clip_R2_001.fastq.gz	214	19	PS138_222-1-N19	-1.6531	33.894	-1.6526	25.37	25.097	376.02	378.26	0.4655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-09-04	CTD_154	PS138_145-1	Ice_Station06	seawater	CTD	88.439611	114.67099	4308	bottom+5	EBBW	NA	EBBW	PS138-143-1-CTD-4308-16S	16S	25	53884	PS138-143-1-CTD-4308-16S_clip	LMN22	PS138-143-1-CTD-4308-16S_clip_R1_001.fastq.gz	PS138-143-1-CTD-4308-16S_clip_R2_001.fastq.gz	77	1	PS138_145-1-N1	-0.92308	34.942	-0.62435	4399.268	4307.528	286.91	289.9	-0.0543	304.7	296.201	14.819	0	-0.01	0	11.933	0	1.024	0	0.002	0	16.708	0	0.933	0	14.457	0	-0.01	0	11.642	0	0.999	0	0.002	0	16.3	0	0.91	0
2023-09-04	CTD_142	PS138_143-1	Ice_Station06	seawater	CTD	85.032392	129.47622	200	200	AW1	NA	AW1	PS138-139-1-CTD-200-16S	16S	25	145255	PS138-139-1-CTD-200-16S_clip	LMN22	PS138-139-1-CTD-200-16S_clip_R1_001.fastq.gz	PS138-139-1-CTD-200-16S_clip_R2_001.fastq.gz	71	3	PS138_143-1-N3	1.1889	34.818	1.1985	202.367	200.097	297.13	297.31	-0.0532	306.1	297.612	11.793	0	-0.009	0	5.034	0	0.799	0	0	0	14.57	0	0.763	0	11.506	0	-0.009	0	4.912	0	0.78	0	0	0	14.216	0	0.744	0
2023-09-04	CTD_144	PS138_143-1	Ice_Station06	seawater	CTD	85.032392	129.47622	100	100	LHC	NA	LHC	PS138-139-1-CTD-100-16S	16S	25	55897	PS138-139-1-CTD-100-16S_clip	LMN22	PS138-139-1-CTD-100-16S_clip_R1_001.fastq.gz	PS138-139-1-CTD-100-16S_clip_R2_001.fastq.gz	72	8	PS138_143-1-N8	-0.86347	34.37	-0.8607	101.355	100.243	312.99	313.52	-0.0273	318	309.27	8.669	0.004	-0.001	0	4.688	0.003	0.66	0	-0.004	0.001	11.807	0.023	0.64	0	8.461	0.004	-0.001	0	4.576	0.003	0.644	0	-0.004	0.001	11.524	0.022	0.625	0
2023-09-04	CTD_152	PS138_143-1	Ice_Station06	seawater	CTD	85.032392	129.47622	50	50	ML	PSW	ML	PS138-139-1-CTD-50-16S	16S	25	232707	PS138-139-1-CTD-50-16S_clip	LMN22	PS138-139-1-CTD-50-16S_clip_R1_001.fastq.gz	PS138-139-1-CTD-50-16S_clip_R2_001.fastq.gz	76	24	PS138_143-1-N24	-1.6987	32.267	-1.6986	2.525	2.498	384.72	387.28	0.3951	393.7	383.526	0.553	0.016	0.012	0	4.156	0.012	0.298	0.001	0.144	0.009	5.482	0.016	0.371	0.015	0.541	0.016	0.012	0	4.063	0.012	0.291	0.001	0.141	0.009	5.359	0.016	0.363	0.015
2023-09-04	CTD_150	PS138_143-1	Ice_Station06	seawater	CTD	85.032392	129.47622	2	2	ML	PSW	ML	PS138-139-1-CTD-2-16S	16S	25	125321	PS138-139-1-CTD-2-16S_clip	LMN22	PS138-139-1-CTD-2-16S_clip_R1_001.fastq.gz	PS138-139-1-CTD-2-16S_clip_R2_001.fastq.gz	75	21	PS138_143-1-N21	-1.7044	32.239	-1.7043	10.043	9.935	384.03	387.53	0.4942	392.1	381.976	0.732	0.001	0.019	0.001	3.98	0.003	0.297	0.001	0.177	0.001	5.691	0.023	0.356	0.001	0.716	0.001	0.019	0.001	3.891	0.003	0.29	0.001	0.173	0.001	5.563	0.022	0.348	0.001
2023-09-04	CTD_146	PS138_143-1	Ice_Station06	seawater	CTD	85.032392	129.47622	25	25	UHC	NA	UHC	PS138-139-1-CTD-25-16S	16S	25	68423	PS138-139-1-CTD-25-16S_clip	LMN22	PS138-139-1-CTD-25-16S_clip_R1_001.fastq.gz	PS138-139-1-CTD-25-16S_clip_R2_001.fastq.gz	73	12	PS138_143-1-N12	-1.7027	33.31	-1.7018	50.411	49.864	351.17	354.7	0.1423	354.8	345.341	4.421	0.004	0.028	0.001	5.842	0	0.487	0.001	0.001	0.001	8.731	0.016	0.507	0.001	4.318	0.004	0.027	0.001	5.706	0	0.476	0.001	0.001	0.001	8.528	0.016	0.495	0.001
2023-09-04	CTD_164	PS138_145-1	Ice_Station06	seawater	CTD	88.439611	114.67099	1000	1000	AIW	NA	AIW	PS138-143-1-CTD-1000-16S	16S	25	78276	PS138-143-1-CTD-1000-16S_clip	LMN22	PS138-143-1-CTD-1000-16S_clip_R1_001.fastq.gz	PS138-143-1-CTD-1000-16S_clip_R2_001.fastq.gz	82	14	PS138_145-1-N14	-0.32388	34.862	-0.2814	1013.459	1000.14	299.03	299.16	-0.0554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-09-04	CTD_166	PS138_145-1	Ice_Station06	seawater	CTD	88.439611	114.67099	500	500	AW2	NA	AW2	PS138-143-1-CTD-500-16S	16S	25	134225	PS138-143-1-CTD-500-16S_clip	LMN22	PS138-143-1-CTD-500-16S_clip_R1_001.fastq.gz	PS138-143-1-CTD-500-16S_clip_R2_001.fastq.gz	83	19	PS138_145-1-N19	0.59393	34.855	0.6167	506.075	500.031	298.4	298.5	-0.0549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-09-04	CTD_160	PS138_145-1	Ice_Station06	seawater	CTD	88.439611	114.67099	2000	2000	CBDW	EBDW	CBDW	PS138-143-1-CTD-2000-16S	16S	25	21235	PS138-143-1-CTD-2000-16S_clip	LMN22	PS138-143-1-CTD-2000-16S_clip_R1_001.fastq.gz	PS138-143-1-CTD-2000-16S_clip_R2_001.fastq.gz	80	8	PS138_145-1-N8	-0.74679	34.918	-0.64925	2031.568	2000.049	287.81	288.09	-0.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-09-04	CTD_156	PS138_145-1	Ice_Station06	seawater	CTD	88.439611	114.67099	4292	bottom+20	EBBW	NA	EBBW	PS138-143-1-CTD-4292-16S	16S	25	82838	PS138-143-1-CTD-4292-16S_clip	LMN22	PS138-143-1-CTD-4292-16S_clip_R1_001.fastq.gz	PS138-143-1-CTD-4292-16S_clip_R2_001.fastq.gz	78	4	PS138_145-1-N4	-0.92284	34.942	-0.62585	4382.752	4291.516	288.14	289.91	-0.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-09-04	CTD_158	PS138_145-1	Ice_Station06	seawater	CTD	88.439611	114.67099	3000	3000	EBBW	NA	EBBW	PS138-143-1-CTD-3000-16S	16S	25	53844	PS138-143-1-CTD-3000-16S_clip	LMN22	PS138-143-1-CTD-3000-16S_clip_R1_001.fastq.gz	PS138-143-1-CTD-3000-16S_clip_R2_001.fastq.gz	79	6	PS138_145-1-N6	-0.9028	34.931	-0.73125	3054.721	3000.19	285.4	286.77	-0.0549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-09-04	CTD_162	PS138_145-1	Ice_Station06	seawater	CTD	88.439611	114.67099	1500	1500	EBDW	NA	EBDW	PS138-143-1-CTD-1500-16S	16S	25	52213	PS138-143-1-CTD-1500-16S_clip	LMN22	PS138-143-1-CTD-1500-16S_clip_R1_001.fastq.gz	PS138-143-1-CTD-1500-16S_clip_R2_001.fastq.gz	81	10	PS138_145-1-N10	-0.52292	34.912	-0.45425	1522.204	1500.385	291.19	291.58	-0.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-09-04	CTD_148	PS138_143-1	Ice_Station06	seawater	CTD	85.032392	129.47622	10	10	ML	PSW	ML	PS138-139-1-CTD-10-16S	16S	25	66202	PS138-139-1-CTD-10-16S_clip	LMN22	PS138-139-1-CTD-10-16S_clip_R1_001.fastq.gz	PS138-139-1-CTD-10-16S_clip_R2_001.fastq.gz	74	19	PS138_143-1-N19	-1.6672	32.521	-1.6669	25.619	25.342	380.35	383.34	0.3389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-09-04	CTD_140	PS138_132-1	Ice_Station06	seawater	OFOBS	85.032392	129.47622		bottom	NA	NA	bottom	PS138-132-1-OFOBS-16S	16S	25	11276	PS138-132-1-OFOBS-16S_clip	LMN22	PS138-132-1-OFOBS-16S_clip_R1_001.fastq.gz	PS138-132-1-OFOBS-16S_clip_R2_001.fastq.gz	70	NA	PS138_132-1-N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-09-03	ICE_36	PS138_129_Coring-013	Ice_Station06	under-ice water	hand_pump	88.495784	112.037526	NA	UIW	NA	NA	UIW	PS138-129-1-ICE-UIW-16S	16S	25	102219	PS138-129-1-ICE-UIW-16S_clip	L95YW	PS138-129-1-ICE-UIW-16S_clip_R1_001.fastq.gz	PS138-129-1-ICE-UIW-16S_clip_R2_001.fastq.gz	235	1.5 m below ice	PS138_Lena_23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.552	0.009	-0.01	0	4.526	0.003	0.334	0.004	0.249	0.004	5.815	0.037	0.385	0.002														
2023-09-03	ICE_40	PS138_129_Coring-001-009	Ice_Station06	ice core	ice_corer	88.495784	112.037526	NA	Ice-TS	NA	NA	Ice-TS	PS138-129-1-ICE-Ice-TS-16S	16S	25	30209	PS138-129-1-ICE-Ice-TS-16S_clip	L95YW	PS138-129-1-ICE-Ice-TS-16S_clip_R1_001.fastq.gz	PS138-129-1-ICE-Ice-TS-16S_clip_R2_001.fastq.gz	237	top section	PS138_Lena_25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.729	0	0.002	0	0.325	0.003	0.051	0.003	1.153	0.002	3.819	0.025	0.054	0.003														
2023-09-03	CTD_418	PS138_222-1	Ice_Station09	seawater	CTD	85.436757	59.985549	200	200	AW2	NA	AW2	PS138-218-1-CTD-200-16S	16S	25	223991	PS138-218-1-CTD-200-16S_clip	L95YW	PS138-218-1-CTD-200-16S_clip_R1_001.fastq.gz	PS138-218-1-CTD-200-16S_clip_R2_001.fastq.gz	211	3	PS138_222-1-N3	1.5829	34.851	1.5932	202.393	200.128	294.05	295.25	-0.0543	306.5	298.003	12.308	0.021	0.004	0.001	5.035	0.003	0.821	0.001	-0.012	0.007	14.976	0.081	0.826	0.003	12.008	0.02	0.004	0.001	4.912	0.003	0.801	0.001	-0.012	0.007	14.611	0.079	0.806	0.003
2023-09-03	ICE_38	PS138_129_Coring-001-009	Ice_Station06	ice core	ice_corer	88.495784	112.037526	NA	Ice-BS	NA	NA	Ice-BS	PS138-129-1-ICE-Ice-BS-16S	16S	25	111035	PS138-129-1-ICE-Ice-BS-16S_clip	L95YW	PS138-129-1-ICE-Ice-BS-16S_clip_R1_001.fastq.gz	PS138-129-1-ICE-Ice-BS-16S_clip_R2_001.fastq.gz	236	bottom section	PS138_Lena_24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.623	0.002	0.009	0.001	0.72	0.001	0.102	0.001	1.574	0.008	5.182	0.022	0.13	0.001														
2023-09-03	CTD_420	PS138_222-1	Ice_Station09	seawater	CTD	85.436757	59.985549	100	100	LHC	NA	LHC	PS138-218-1-CTD-100-16S	16S	25	185871	PS138-218-1-CTD-100-16S_clip	L95YW	PS138-218-1-CTD-100-16S_clip_R1_001.fastq.gz	PS138-218-1-CTD-100-16S_clip_R2_001.fastq.gz	212	8	PS138_222-1-N8	-1.0229	34.363	-1.0202	101.275	100.166	324.77	329.67	0.0013	331.1	322.009	8.686	0.004	0.012	0	3.121	0.003	0.63	0.001	-0.016	0	11.79	0.006	0.651	0.004	8.478	0.004	0.012	0	3.046	0.003	0.615	0.001	-0.016	0	11.507	0.006	0.635	0.004
2023-09-03	CTD_416	PS138_218-1	Ice_Station09	seawater	CTD	85.432729	60.070401	500	500	AW2	NA	AW2	PS138-218-1-CTD-500-16S	16S	25	228235	PS138-218-1-CTD-500-16S_clip	L95YW	PS138-218-1-CTD-500-16S_clip_R1_001.fastq.gz	PS138-218-1-CTD-500-16S_clip_R2_001.fastq.gz	210	19	PS138_218-1-N19	1.0158	34.904	1.0404	506.405	500.371	295.04	295.76	-0.056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-09-03	CTD_167_2	PS138_151-1	Ice_Station06	bottom	OFOBS	88.495784	112.037526		bottom	NA	NA	bottom	PS138-151-1-OFOBS--16S	16S	25	92347	PS138-151-1-OFOBS-16S_clip	L95YW	PS138-151-1-OFOBS-16S_clip_R1_001.fastq.gz	PS138-151-1-OFOBS-16S_clip_R2_001.fastq.gz	254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-28	ICE_30	PS138_101_Coring-013	Ice_Station05	under-ice water	hand_pump	85.045276	130.350341	NA	UIW	NA	NA	UIW	PS138-101-1-ICE-UIW-16S	16S	25	50730	PS138-101-1-ICE-UIW-16S_clip	L95YW	PS138-101-1-ICE-UIW-16S_clip_R1_001.fastq.gz	PS138-101-1-ICE-UIW-16S_clip_R2_001.fastq.gz	232	1.5 m below ice	PS138_Lena_19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.555	0.002	0.004	0.003	1.597	0	0.141	0.003	0.926	0.008	6.525	0.003	0.221	0.004														
2023-08-28	ICE_34	PS138_101_Coring-001-009	Ice_Station05	ice core	ice_corer	85.045276	130.350341	NA	Ice-TS	NA	NA	Ice-TS	PS138-101-1-ICE-Ice-TS-16S	16S	25	90635	PS138-101-1-ICE-Ice-TS-16S_clip	L95YW	PS138-101-1-ICE-Ice-TS-16S_clip_R1_001.fastq.gz	PS138-101-1-ICE-Ice-TS-16S_clip_R2_001.fastq.gz	234	top section	PS138_Lena_22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.648	0.001	0.012	0.001	0.321	0.001	0.036	0.001	0.978	0	4.535	0.02	0.035	0														
