mooringFull	date	depth	temp	sal	sig	O2_conc	O2_sat	chl_sens	CO2	pH	AW_frac	PW_frac
EGC-3	2016-07-10	80.155882	3.44485	35.012097	27.852759	296.240888	90.325872	NA	NA	NA	0.910024	0.089976
EGC-3	2016-07-26	83.14775	3.5155	35.00997	27.843617	295.498065	90.254478	NA	NA	NA	0.903816	0.096184
EGC-3	2016-08-11	79.792898	3.248275	34.954	27.825113	290.62303	88.149867	NA	NA	NA	0.841645	0.158355
EGC-3	2016-08-27	81.126142	4.35835	35.094596	27.823683	291.117721	90.795747	NA	NA	NA	0.988825	0.011175
EGC-3	2016-09-12	81.142956	0.082975	34.469114	27.672793	306.135948	85.427846	NA	NA	NA	0.322309	0.677691
EGC-3	2016-09-28	87.051455	-0.44305	34.379271	27.626296	314.274966	86.426176	NA	NA	NA	0.224485	0.775515
EGC-3	2016-10-14	79.875979	-1.834075	34.211242	27.540645	348.498177	92.241295	NA	NA	NA	0.058131	0.941869
EGC-3	2016-10-30	87.559811	3.898825	34.926286	27.73849	294.59649	90.756032	NA	NA	NA	0.796696	0.203304
EGC-3	2016-11-15	80.022359	1.49835	34.614178	27.697997	306.33562	88.726582	NA	NA	NA	0.468804	0.531196
EGC-3	2016-12-01	89.73663	-0.470325	34.409383	27.652048	312.828703	85.995028	NA	NA	NA	0.266211	0.733789
EGC-3	2016-12-17	83.605676	3.374825	34.828308	27.71299	302.809919	92.041853	NA	NA	NA	0.689554	0.310446
EGC-3	2017-01-02	150.135348	3.57155	35.022625	27.849141	295.355218	90.329464	NA	NA	NA	0.918553	0.081447
EGC-3	2017-01-18	86.182103	3.140025	34.946822	27.829654	304.443796	92.089133	NA	NA	NA	0.835076	0.164924
EGC-3	2017-02-03	108.644606	-0.723975	34.230212	27.517498	320.433438	87.350247	NA	NA	NA	0.052021	0.947979
EGC-3	2017-02-19	81.826388	-1.71805	33.747368	27.160395	347.376143	91.892719	NA	NA	NA	0	1
EGC-3	2017-03-07	80.02137	-1.388075	34.115505	27.449994	328.979721	88.058114	NA	NA	NA	0	1
EGC-3	2017-03-23	86.054519	1.8345	34.783132	27.811002	312.506961	91.407843	NA	NA	NA	0.671181	0.328819
EGC-3	2017-04-08	79.832461	-0.304675	34.347027	27.593759	318.284732	87.833251	NA	NA	NA	0.183527	0.816473
EGC-3	2017-04-24	221.705889	2.644625	35.033657	27.945376	309.721548	92.598929	NA	NA	NA	0.976885	0.023115
EGC-3	2017-05-10	80.99262	3.16245	35.020017	27.886382	307.138948	93.011586	NA	NA	NA	0.934047	0.065953
EGC-3	2017-05-26	90.928382	3.436125	35.040021	27.876015	307.213842	93.669999	NA	NA	NA	0.948715	0.051285
EGC-3	2017-06-11	85.888363	0.8623	34.571796	27.708653	306.957292	87.465026	NA	NA	NA	0.429962	0.570038
EGC-3	2017-06-27	128.889699	3.6118	35.024951	27.846491	303.258183	92.841595	NA	NA	NA	0.919865	0.080135
EGC-3	2017-07-13	78.652513	3.660825	35.040392	27.853878	303.067107	92.912869	NA	NA	NA	0.93875	0.06125
EGC-4	2017-08-05	95.702242	3.2672	34.955899	27.825325	NA	NA	NA	NA	NA	0.843561	0.156439
EGC-4	2017-08-21	89.658499	-1.34175	34.06487	27.407298	319.19724	85.508981	NA	NA	NA	0	1
EGC-4	2017-09-06	92.718469	-1.3662	34.126478	27.458191	322.501624	86.379377	NA	NA	NA	0	1
EGC-4	2017-09-22	76.916702	0.616	34.510846	27.676656	294.264831	83.275352	NA	NA	NA	0.361852	0.638148
EGC-4	2017-10-08	78.1382	3.79685	34.88056	27.712532	287.555434	88.340184	NA	NA	NA	0.74408	0.25592
EGC-4	2017-10-24	76.389527	2.17395	34.56022	27.605747	301.577844	88.813714	NA	NA	NA	0.392124	0.607876
EGC-4	2017-11-09	76.14028	1.58945	34.48309	27.588813	302.952928	87.863533	NA	NA	NA	0.310933	0.689067
EGC-4	2017-11-25	75.914771	3.79935	34.937677	27.757974	302.651918	93.024767	NA	NA	NA	0.812092	0.187908
EGC-4	2017-12-11	131.766153	3.9783	35.048443	27.827961	298.8339	92.317096	NA	NA	NA	0.940797	0.059203
EGC-4	2017-12-27	77.443876	2.27405	34.829992	27.813512	315.147327	93.233547	NA	NA	NA	0.714936	0.285064
EGC-4	2018-01-12	86.137597	3.2228	34.938156	27.815372	301.314161	91.324803	NA	NA	NA	0.823232	0.176768
EGC-4	2018-01-28	76.085881	2.4539	34.83383	27.801268	309.421449	91.95129	NA	NA	NA	0.713017	0.286983
EGC-4	2018-02-13	79.411122	-0.60105	34.382407	27.63659	299.091895	81.920475	NA	NA	NA	0.23532	0.76468
EGC-4	2018-03-01	85.695502	2.30325	34.920564	27.883371	312.807317	92.67352	NA	NA	NA	0.837748	0.162252
EGC-4	2018-03-17	76.305455	2.81065	34.980346	27.887242	307.88692	92.409697	NA	NA	NA	0.896058	0.103942
EGC-4	2018-04-02	117.859126	1.01365	34.719293	27.814551	298.014325	85.381336	NA	NA	NA	0.621921	0.378079
EGC-4	2018-04-18	86.58068	0.52035	34.582707	27.740252	307.171591	86.763766	NA	NA	NA	0.457658	0.542342
EGC-4	2018-05-04	76.33216	0.7813	34.704939	27.822682	293.770986	83.614859	NA	NA	NA	0.613072	0.386928
EGC-4	2018-05-20	75.558704	-0.10005	34.518214	27.722628	304.170294	84.502724	NA	NA	NA	0.398157	0.601843
EGC-4	2018-06-05	76.767352	3.35975	34.992676	27.84554	340.792598	103.679517	NA	NA	NA	0.887365	0.112635
EGC-4	2018-06-21	89.148169	2.7957	34.954366	27.867724	313.370778	93.998139	NA	NA	NA	0.861136	0.138864
EGC-4	2018-07-07	75.736737	-0.02755	34.51429	27.715715	310.989888	86.557436	NA	NA	NA	0.389398	0.610602
EGC-4	2018-07-23	77.419149	-0.41415	34.239647	27.512723	308.23943	84.747186	NA	NA	NA	0.057583	0.942417
EGC-5	2018-08-01	72.381409	-1.6254	33.83573	27.229785	335.30213	88.983584	0.125925	NA	8.0811	0	1
EGC-5	2018-08-09	72.089624	-1.60935	33.920522	27.29813	339.243446	90.123062	0.228125	NA	8.1208	0	1
EGC-5	2018-08-17	72.170484	-1.4346	33.860143	27.24409	318.364521	84.939476	0.104025	NA	8.0552	0	1
EGC-5	2018-08-25	72.245161	-1.677125	33.718875	27.136217	344.49109	91.21134	0.220825	NA	8.0985	0	1
EGC-5	2018-09-02	73.201125	-1.774375	33.584	27.029046	352.451878	92.975321	0.166075	NA	8.1054	0	1
EGC-5	2018-09-10	72.337394	-1.647075	33.67077	27.096308	343.575544	91.007485	0.169725	NA	8.0936	0	1
EGC-5	2018-09-18	71.756297	-1.093575	33.770082	27.159575	317.527131	85.426427	0.292	NA	8.0645	0	1
EGC-5	2018-09-26	72.139821	-1.616875	33.64085	27.071205	339.623063	90.012878	0.344925	NA	0	0	1
EGC-5	2018-10-04	72.114105	-1.305925	33.42999	26.891029	309.599839	82.605706	0.2044	NA	8.0132	0	1
EGC-5	2018-10-12	72.383882	-1.5847	33.592344	27.030924	337.144388	89.399216	0.18615	NA	8.0826	0	1
EGC-5	2018-10-20	71.740224	-1.311525	33.750943	27.151651	314.322719	84.065603	0.104025	NA	8.0452	0	1
EGC-5	2018-10-28	71.95931	-1.32785	33.693406	27.105393	338.361395	90.414168	0.133225	NA	8.1015	0	1
EGC-5	2018-11-05	71.822566	-1.558825	33.433532	26.901208	331.37198	87.819302	0.107675	NA	8.0568	0	1
EGC-5	2018-11-13	78.338431	-1.047975	34.179991	27.49064	305.379394	82.528108	0.074825	NA	8.0561	0.018054	0.981946
EGC-5	2018-11-21	71.925186	-1.215625	33.85014	27.229022	300.265732	80.575383	0.0803	NA	8.0212	0	1
EGC-5	2018-11-29	71.77781	-1.771225	33.648685	27.08156	332.979769	87.89124	0.0803	NA	8.1259	0	1
EGC-5	2018-12-07	71.938539	-1.15645	34.145172	27.466273	330.355947	88.997413	0.063875	NA	8.117	0	1
EGC-5	2018-12-15	72.119792	-1.436225	33.982849	27.343746	317.728105	84.847236	0.0657	NA	8.0718	0	1
EGC-5	2018-12-23	73.078477	-1.56625	33.838756	27.230602	327.709794	87.110079	0.063875	NA	8.1357	0	1
EGC-5	2018-12-31	71.894029	-1.685	33.722202	27.139128	333.772498	88.357048	0.0584	NA	8.1384	0	1
EGC-5	2019-01-08	75.079892	-1.801775	33.432322	26.906372	345.931401	91.078033	0.060225	NA	8.1431	0	1
EGC-5	2019-01-16	71.488991	-1.767325	33.589383	27.033242	326.738422	86.212152	0.0584	NA	8.1231	0	1
EGC-5	2019-01-24	72.858155	-1.805675	33.784597	27.192928	326.235988	86.123835	0.052925	NA	8.151	0	1
EGC-5	2019-02-01	71.647248	-1.57455	33.678942	27.100684	323.947122	85.976664	0.05475	NA	8.1117	0	1
EGC-5	2019-02-09	72.553265	-1.8103	33.501015	26.962432	339.154124	89.321904	0.0657	NA	8.1048	0	1
EGC-5	2019-02-17	71.666041	-1.788775	33.630741	27.067401	335.190478	88.420257	0.06205	NA	8.1133	0	1
EGC-5	2019-02-25	71.93211	-1.62515	33.511064	26.965897	338.149256	89.508583	0.0657	NA	8.0745	0	1
EGC-5	2019-03-05	71.991456	-1.68535	32.971484	26.528984	352.86499	92.855822	0.078475	NA	8.0751	0	1
EGC-5	2019-03-13	71.79413	-1.81265	33.404464	26.883975	354.23831	93.217318	0.073	NA	8.0961	0	1
EGC-5	2019-03-21	72.134876	-1.465975	33.491115	26.945275	338.551204	89.983472	0.0657	NA	8.0814	0	1
EGC-5	2019-03-29	71.517675	-1.711775	33.745294	27.158595	340.471618	90.081914	0.0657	NA	8.1023	0	1
EGC-5	2019-04-06	72.07825	-1.8227	33.675639	27.104734	346.177035	91.267179	0.0657	NA	8.1101	0	1
EGC-5	2019-04-14	72.449905	-1.746775	33.835235	27.232616	331.751597	87.754409	0.0584	NA	8.1032	0	1
EGC-5	2019-04-22	74.972337	-1.788025	33.865802	27.258524	332.019561	87.748759	0.056575	NA	8.1126	0	1
EGC-5	2019-04-30	77.060295	-1.56105	33.99878	27.360399	321.390291	85.549454	0.056575	NA	8.1183	0	1
EGC-5	2019-05-08	73.616298	-1.70065	33.949536	27.324323	327.441829	86.800611	0.049275	NA	8.1195	0	1
EGC-5	2019-05-16	73.579701	-0.875075	34.026192	27.35911	307.221652	83.306245	0.049275	NA	8.0726	0	1
EGC-5	2019-05-24	72.040169	-1.403325	33.766858	27.167304	318.989773	85.114663	0.071175	NA	8.0527	0	1
EGC-5	2019-06-01	71.78053	-1.49695	34.015223	27.371838	326.503952	87.07117	0.0803	NA	8.1171	0	1
EGC-5	2019-06-09	72.092344	-1.5745	34.165232	27.496073	321.356795	85.623259	0.19345	NA	NA	0.00024	0.99976
EGC-5	2019-06-17	71.995165	-1.2031	34.235959	27.541562	316.767898	85.291658	0.520125	NA	NA	0.067653	0.932347
EGC-5	2019-06-25	71.372276	-1.1592	34.176985	27.492018	314.501362	84.740063	0.1314	NA	NA	0.00143	0.99857
EGC-5	2019-07-03	71.957332	-1.320475	34.142115	27.46931	315.952838	84.741726	0.136875	NA	NA	0	1
EGC-5	2019-07-11	71.275097	-1.155175	34.107881	27.435973	312.647939	84.203501	0.063875	NA	NA	0	1
EGC-5	2019-07-19	71.833199	-1.37555	34.11192	27.446383	317.515966	85.007156	0.1022	NA	NA	0	1
EGC-5	2019-07-27	71.877215	-1.367225	34.056967	27.401695	318.889286	85.363872	0.12045	NA	NA	0	1
EGC-5	2019-08-04	71.998874	0.128575	34.43269	27.641506	293.399134	81.940866	0.060225	NA	NA	0.277658	0.722342
EGC-5	2019-08-12	71.799323	0.767575	34.599506	27.738658	294.392836	83.694683	0.071175	NA	NA	0.469164	0.530836
EGC-6	2019-09-11	66.545619	-1.573	32.602197	26.226298	341.833772	89.963403	0.018	NA	8.0584	0	1
EGC-6	2019-09-19	66.294627	-1.4579	33.924516	27.297079	329.741861	87.965446	0.1116	NA	8.1228	0	1
EGC-6	2019-09-27	66.241461	-1.5957	33.376342	26.85573	330.612746	87.491838	0.0774	NA	8.036	0	1
EGC-6	2019-10-05	66.002339	-1.669675	33.589359	27.03075	336.93225	89.136446	0.0342	NA	8.0566	0	1
EGC-6	2019-10-13	66.281521	-1.67715	33.786406	27.191102	336.240007	89.074635	0.0522	NA	8.0758	0	1
EGC-6	2019-10-21	66.197692	-1.189175	33.346942	26.819957	321.200482	85.911782	-0.0072	NA	8.0469	0	1
EGC-6	2019-10-29	66.368565	-1.295675	33.067519	26.596611	325.521415	86.629807	0.0036	NA	8.0444	0	1
EGC-6	2019-11-06	65.898233	-1.239075	32.96206	26.509361	326.291814	86.893803	0.0162	NA	8.0409	0	1
EGC-6	2019-11-14	66.358426	-1.5309	32.882627	26.453012	333.739002	88.128237	0.0216	NA	8.0302	0	1
EGC-6	2019-11-22	65.793632	-1.102575	33.376624	26.841223	317.136349	85.042136	-0.0126	NA	8.0386	0	1
EGC-6	2019-11-30	66.381423	-1.5772	33.56199	27.006045	330.780224	87.707723	-0.027	NA	8.0547	0	1
EGC-6	2019-12-08	65.698428	-1.550725	33.561775	27.005078	331.584119	87.981485	-0.0252	NA	8.0574	0	1
EGC-6	2019-12-16	66.135872	-1.599225	33.396293	26.87202	331.93024	87.844793	-0.027	NA	8.0273	0	1
EGC-6	2019-12-24	66.153429	-1.61435	33.549764	26.997124	331.528293	87.81048	-0.027	NA	8.0478	0	1
EGC-6	2020-01-01	66.059956	-1.453725	33.434657	26.899194	326.224822	86.700804	-0.027	NA	8.043	0	1
EGC-6	2020-01-09	66.194972	-1.6598	32.799705	26.38882	340.225984	89.47061	-0.0414	NA	8.0392	0	1
EGC-6	2020-01-17	65.745412	-1.797325	32.972172	26.532129	349.001831	91.563415	-0.0558	NA	8.0541	0	1
EGC-6	2020-01-25	66.23157	-1.67775	32.827201	26.411555	337.401188	88.701579	-0.0468	NA	8.0369	0	1
EGC-6	2020-02-02	66.922477	-1.573675	33.020312	26.565453	332.242865	87.707087	-0.0594	NA	8.0527	0	1
EGC-6	2020-02-10	66.395766	-1.720375	33.460035	26.926931	332.566656	87.771711	-0.0648	NA	8.0568	0	1
EGC-6	2020-02-18	66.330978	-1.780625	33.203608	26.719916	341.923094	89.911523	-0.0684	NA	8.0653	0	1
EGC-6	2020-02-26	66.387111	-1.727775	32.657656	26.274935	347.416373	91.091638	-0.0666	NA	8.0513	0	1
EGC-6	2020-03-05	66.023358	-1.6953	33.556454	27.004655	327.698629	86.610855	-0.09	NA	8.0707	0	1
EGC-6	2020-03-13	66.263222	-1.824725	33.418992	26.896066	342.593006	90.13406	-0.0882	NA	8.0721	0	1
EGC-6	2020-03-21	66.45363	-1.8163	33.33622	26.828563	348.242597	91.581178	-0.0828	NA	8.0798	0	1
EGC-6	2020-03-29	66.20066	-1.829125	33.588412	27.033948	343.128936	90.385649	-0.0864	NA	8.0776	0	1
EGC-6	2020-04-06	65.937056	-1.724075	33.055014	26.59781	342.459024	90.084098	-0.0792	NA	8.0599	0	1
EGC-6	2020-04-14	65.73008	-1.706575	33.610858	27.049158	335.637086	88.71998	-0.0846	NA	8.065	0	1
EGC-6	2020-04-22	66.35076	-1.701975	33.628093	27.063071	335.413782	88.685066	-0.0828	NA	8.072	0	1
EGC-6	2020-04-30	65.753077	-1.712225	33.765113	27.174684	333.649681	88.288507	-0.0918	NA	8.0905	0	1
EGC-6	2020-05-08	66.422225	-1.8067	33.755621	27.169387	338.528873	89.346308	-0.0756	NA	8.0771	0	1
EGC-6	2020-05-16	65.693977	-1.738125	33.539153	26.991669	337.501675	89.086149	-0.0864	NA	8.0699	0	1
EGC-6	2020-05-24	66.313173	-1.73525	33.36208	26.847669	338.618195	89.263474	-0.0594	NA	8.069	0	1
EGC-6	2020-06-01	65.654659	-1.617	33.670193	27.095024	330.422938	87.594571	-0.0684	NA	8.0711	0	1
EGC-6	2020-06-09	66.067127	-1.607	33.35419	26.838021	334.956009	88.598614	-0.0828	NA	8.0616	0	1
EGC-6	2020-06-17	65.903178	-1.6764	33.219378	26.730248	338.227413	89.201595	-0.063	NA	8.0639	0	1
EGC-6	2020-06-25	66.166287	-1.704425	33.245446	26.752118	336.641954	88.734638	-0.0774	NA	8.0589	0	1
EGC-6	2020-07-03	66.067127	-1.657675	33.6186	27.054195	331.383145	87.716601	0.1422	NA	8.0823	0	1
EGC-6	2020-07-11	67.464269	-1.635175	33.364527	26.847152	343.262918	90.733498	0.1962	NA	8.158	0	1
EGC-6	2020-07-19	68.514716	-1.6707	32.646201	26.264352	345.529454	90.728596	-0.0684	NA	8.0533	0	1
EGC-6	2020-07-27	66.618814	-1.7234	32.413027	26.076033	356.560672	93.319477	-0.0108	NA	8.0749	0	1
EGC-6	2020-08-04	67.062685	-1.7334	32.556309	26.192692	357.00728	93.51716	-0.0288	NA	8.0756	0	1
EGC-6	2020-08-12	65.982062	-1.6797	32.402439	26.066489	354.573266	92.901305	-0.0666	NA	8.2697	0	1
EGC-6	2020-08-20	70.706838	-1.7029	32.486428	26.135243	354.707248	92.93976	-0.0864	NA	NA	0	1
EGC-6	2020-08-28	66.079986	-1.689625	32.357424	26.03013	356.560672	93.36373	-0.072	NA	7.1533	0	1
EGC-6	2020-09-05	66.180383	-1.69755	32.454129	26.10888	354.528605	92.882834	-0.0846	NA	NA	0	1
EGC-6	2020-09-13	65.732058	-1.561	32.88752	26.457758	342.838641	90.461495	-0.09	NA	NA	0	1
EGC-6	2020-09-21	67.234052	-1.689975	32.398852	26.063799	356.225716	93.30569	-0.0864	NA	NA	0	1
HG-IV-S-1	2016-08-01	32.959259	5.609775	35.115922	27.694	301.693646	96.94248	1.6717	359.65	8.1123	0.988175	0.011825
HG-IV-S-1	2016-08-15	46.302253	4.997875	35.096927	27.752878	293.268355	92.873932	0.071175	390.225	8.0831	0.979198	0.020802
HG-IV-S-1	2016-09-01	27.227281	6.44085	35.046951	27.532509	296.445172	97.055701	NA	327.35	8.1555	0.89325	0.10675
HG-IV-S-1	2016-09-15	28.721133	6.358525	35.006051	27.511141	295.234433	96.447701	NA	330.575	8.15425	0.845524	0.154476
HG-IV-S-1	2016-10-01	30.059654	6.266	35.105679	27.602065	293.502872	95.747591	NA	363.725	8.10475	0.966254	0.033746
HG-IV-S-1	2016-11-01	33.976238	5.264875	34.972676	27.622482	303.213303	96.53969	NA	361.9	8.10245	0.827845	0.172155
HG-IV-S-1	2016-12-01	29.184126	2.005525	34.496222	27.567295	326.20051	95.617424	NA	348.45	8.11775	0.317313	0.682687
HG-IV-S-1	2017-01-01	74.599809	3.6355	35.01129	27.832166	308.093122	94.369273	NA	375.95	8.0896	0.9194	0.0806
HG-IV-S-1	2017-02-01	52.006987	2.75755	35.003935	27.910562	310.826505	93.189268	NA	369.3	8.0939	0.932157	0.067843
HG-IV-S-1	2017-02-14	42.640139	4.3722	35.085683	27.814805	305.846504	95.420778	NA	375.775	8.0854	0.977716	0.022284
HG-IV-S-1	2017-03-01	50.439116	3.336925	34.943306	27.807932	308.732991	93.839451	NA	366.266667	7.4958	0.82722	0.17278
HG-IV-S-1	2017-03-08	33.8229	-0.2696	34.393097	27.628046	333.121728	92.037525	NA	346.766667	8.6283	0.231738	0.768262
HG-IV-S-1	2017-03-15	28.172069	3.850875	35.085386	27.869954	308.624449	95.092445	NA	372.95	8.1275	0.989753	0.010247
HG-IV-S-1	2017-03-22	72.068738	2.63045	35.047908	27.956819	315.438103	94.30499	NA	370.475	8.1966	1	0
HG-IV-S-1	2017-04-01	48.112512	2.5569	35.004713	27.929081	312.453551	93.215985	NA	370.1	8.03395	0.939749	0.060251
HG-IV-S-1	2017-04-15	26.814739	2.331725	35.037895	27.974829	320.003116	94.963244	NA	368.2	8.0139	0.99503	0.00497
HG-IV-S-1	2017-05-01	31.138973	3.54705	35.035032	27.860314	316.021708	96.627622	NA	361.3	8.09205	0.92992	0.07008
HG-IV-S-1	2017-05-15	29.842009	3.193	34.953484	27.829838	317.950141	96.318843	NA	356.425	7.91275	0.842946	0.157054
HG-IV-S-1	2017-06-01	27.107575	3.451775	34.985094	27.830143	320.983036	97.874859	NA	363.666667	7.5603	0.874722	0.125278
HG-IV-S-1	2017-06-15	27.303458	4.710225	35.085507	27.776699	315.492767	99.226692	NA	379.075	7.96855	0.968432	0.031568
HG-IV-S-1	2017-07-01	44.784788	4.24375	35.075001	27.820138	317.049382	98.610425	NA	371.175	7.893	0.965812	0.034188
HG-IV-S-1	2017-07-08	33.104683	3.536475	34.79253	27.668222	339.340529	103.539085	NA	305.625	7.91125	0.649302	0.350698
HG-IV-S-1	2017-07-15	44.462301	4.4842	35.064373	27.78533	309.064664	96.668729	NA	381.775	NA	NA	NA
HG-IV-S-1	2017-07-22	39.202519	4.387625	34.898576	27.663151	317.618956	98.978445	NA	344.775	NA	NA	NA
HG-IV-S-2	2017-08-15	30.012168	6.255	35.087578	27.589178	288.914889	94.214576	2.107875	495.4	8.0896	0.939369	0.060631
HG-IV-S-2	2017-08-30	29.266238	6.81	35.083191	27.511121	297.925496	98.39432	1.793975	412.825	8.1442	0.926808	0.073192
HG-IV-S-2	2017-09-14	29.472012	6.02975	34.850989	27.431498	300.752635	97.394943	0.959037	423.35	8.09	0.664789	0.335211
HG-IV-S-2	2017-09-29	30.434597	6.534	35.057805	27.528654	296.978697	97.445583	0.778363	474.3	8.1197	0.902059	0.097941
HG-IV-S-2	2017-10-29	31.014322	5.129275	34.962448	27.630641	301.154122	95.573792	0.089425	482.775	8.1103	0.814099	0.185901
HG-IV-S-2	2017-11-28	30.117033	0.27625	34.318334	27.541148	342.747529	96.010056	0.01825	474.4	8.1374	0.134587	0.865413
HG-IV-S-2	2017-12-28	31.873025	4.07945	35.029677	27.801725	307.868414	95.342352	-0.002737	504.875	8.0907	0.912539	0.087461
HG-IV-S-2	2018-01-27	31.860164	2.355975	34.869921	27.836862	316.211928	93.770913	-0.00365	498.275	8.1016	0.754484	0.245516
HG-IV-S-2	2018-02-11	30.309946	3.50485	35.053584	27.879658	311.550254	95.16982	-0.009125	502.8	8.0942	0.95501	0.04499
HG-IV-S-2	2018-02-26	106.776	3.65785	35.06253	27.871962	314.310166	96.365134	-0.009125	504.8	8.0886	0.959018	0.040982
HG-IV-S-2	2018-03-07	29.233591	3.339175	35.037977	27.883439	317.229402	96.503393	-0.012775	505.15	8.1135	0.938274	0.061726
HG-IV-S-2	2018-03-16	34.735012	1.3104	34.675383	27.761644	329.430135	95.013076	0.001825	488.3	8.1153	0.553035	0.446965
HG-IV-S-2	2018-03-25	32.26775	2.791975	34.976396	27.885489	320.35013	96.109313	-0.009125	499.625	8.1006	0.881815	0.118185
HG-IV-S-2	2018-04-03	29.350328	2.995575	35.040005	27.917696	318.561395	96.099472	-0.005475	506.8	8.0958	0.959699	0.040301
HG-IV-S-2	2018-04-12	33.682423	2.406075	34.979213	27.921614	321.813904	95.633851	0.0657	497.375	8.1034	0.904323	0.095677
HG-IV-S-2	2018-04-21	53.081244	2.737875	35.010323	27.917619	321.639467	96.389575	0.213525	499.1	8.1018	0.932991	0.067009
HG-IV-S-2	2018-04-30	113.837786	2.880875	35.022533	27.914553	321.125314	96.57442	0.14965	494.15	8.0998	0.94973	0.05027
HG-IV-S-2	2018-05-12	30.604755	1.783275	34.73679	27.777854	385.253225	112.511204	14.7825	353.1	8.2377	0.605707	0.394293
HG-IV-S-2	2018-05-24	28.943726	3.138975	34.942217	27.826127	350.704266	106.087712	7.4825	424.825	8.1816	0.830323	0.169677
HG-IV-S-2	2018-06-05	33.657691	3.646675	34.935505	27.771439	376.496344	115.301909	12.2786	367.266667	7.2652	0.807659	0.192341
HG-IV-S-2	2018-06-17	29.818266	3.144475	34.939228	27.823307	351.505288	106.343821	2.283075	355.8	NA	0.821262	0.178738
HG-IV-S-2	2018-06-29	29.371103	4.204175	34.971327	27.741969	349.998987	108.667246	3.65365	432.475	NA	0.839344	0.160656
HG-IV-S-2	2018-07-08	41.982297	4.4878	35.038164	27.764289	323.662453	101.224324	1.297575	501.35	8.1119	0.913486	0.086514
HG-IV-S-3	2018-08-01	29.884429	6.1924	35.006628	27.533437	335.179313	109.07939	6.77075	NA	NA	0.850383	0.149617
